"OrderID","CustomerID","EmployeeID","OrderDate","RequiredDate","ShippedDate","ShipVia","Freight","ShipName","ShipAddress","ShipCity","ShipRegion","ShipPostalCode","ShipCountry"
"10938","QUICK","3","2016-03-10 14:00:00","2016-04-07 00:00:00","2016-03-16 00:00:00","2","31.89000","QUICK-Stop","Taucherstraﬂe 10","Cunewalde",NULL,"01307","Germany"
"10939","MAGAA","2","2016-03-10 15:00:00","2016-04-07 00:00:00","2016-03-13 00:00:00","2","76.33000","Magazzini Alimentari Riuniti","Via Ludovico il Moro 22","Bergamo",NULL,"24100","Italy"
"10940","BONAP","8","2016-03-11 02:00:00","2016-04-08 00:00:00","2016-03-23 00:00:00","3","19.77000","Bon app'","12, rue des Bouchers","Marseille",NULL,"13008","France"
"10941","SAVEA","7","2016-03-11 06:00:00","2016-04-08 00:00:00","2016-03-20 00:00:00","2","400.81000","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA"
"10942","REGGC","9","2016-03-11 11:00:00","2016-04-08 00:00:00","2016-03-18 00:00:00","3","17.95000","Reggiani Caseifici","Strada Provinciale 124","Reggio Emilia",NULL,"42100","Italy"
"10943","BSBEV","4","2016-03-11 01:00:00","2016-04-08 00:00:00","2016-03-19 00:00:00","2","2.17000","B's Beverages","Fauntleroy Circus","Londo",NULL,"EC2 5NT","UK"
"10944","BOTTM","6","2016-03-12 04:00:00","2016-03-26 00:00:00","2016-03-13 00:00:00","3","52.92000","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawasse","BC","T2F 8M4","Canada"
"10945","MORGK","4","2016-03-12 12:00:00","2016-04-09 00:00:00","2016-03-18 00:00:00","1","10.22000","Morgenstern Gesundkost","Heerstr. 22","Leipzig",NULL,"04179","Germany"
"10946","VAFFE","1","2016-03-12 04:00:00","2016-04-09 00:00:00","2016-03-19 00:00:00","2","27.20000","Vaffeljernet","Smagsloget 45","≈rhus",NULL,"8200","Denmark"
"10947","BSBEV","3","2016-03-13 09:00:00","2016-04-10 00:00:00","2016-03-16 00:00:00","2","3.26000","B's Beverages","Fauntleroy Circus","Londo",NULL,"EC2 5NT","UK"
"10948","GODOS","3","2016-03-13 16:00:00","2016-04-10 00:00:00","2016-03-19 00:00:00","3","23.39000","Godos Cocina TÌpica","C/ Romero, 33","Sevilla",NULL,"41101","Spai"
"10949","BOTTM","2","2016-03-13 13:00:00","2016-04-10 00:00:00","2016-03-17 00:00:00","3","74.44000","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawasse","BC","T2F 8M4","Canada"
"10950","MAGAA","1","2016-03-16 02:00:00","2016-04-13 00:00:00","2016-03-23 00:00:00","2","2.50000","Magazzini Alimentari Riuniti","Via Ludovico il Moro 22","Bergamo",NULL,"24100","Italy"
"10951","RICSU","9","2016-03-16 18:00:00","2016-04-27 00:00:00","2016-04-07 00:00:00","2","30.85000","Richter Supermarkt","Starenweg 5","GenËve",NULL,"1204","Switzerland"
"10952","ALFKI","1","2016-03-16 00:00:00","2016-04-27 00:00:00","2016-03-24 00:00:00","1","40.42000","Alfred's Futterkiste","Obere Str. 57","Berli",NULL,"12209","Germany"
"10953","AROUT","9","2016-03-16 02:00:00","2016-03-30 00:00:00","2016-03-25 00:00:00","2","23.72000","Around the Hor","Brook Farm Stratford St. Mary","Colchester","Essex","CO7 6JX","UK"
"10954","LINOD","5","2016-03-17 16:00:00","2016-04-28 00:00:00","2016-03-20 00:00:00","1","27.91000","LINO-Delicateses","Ave. 5 de Mayo Porlamar","I. de Margarita","Nueva Esparta","4980","Venezuela"
"10955","FOLKO","8","2016-03-17 17:00:00","2016-04-14 00:00:00","2016-03-20 00:00:00","2","3.26000","Folk och f‰ HB","≈kergatan 24","Br‰cke",NULL,"S-844 67","Swede"
"10956","BLAUS","6","2016-03-17 20:00:00","2016-04-28 00:00:00","2016-03-20 00:00:00","2","44.65000","Blauer See Delikatesse","Forsterstr. 57","Mannheim",NULL,"68306","Germany"
"10957","HILAA","8","2016-03-18 04:00:00","2016-04-15 00:00:00","2016-03-27 00:00:00","3","105.36000","HILARION-Abastos","Carrera 22 con Ave. Carlos Soublette #8-35","San CristÛbal","T·chira","5022","Venezuela"
"10958","OCEA","7","2016-03-18 10:00:00","2016-04-15 00:00:00","2016-03-27 00:00:00","2","49.56000","OcÈano Atl·ntico Ltda.","Ing. Gustavo Moncada 8585 Piso 20-A","Buenos Aires",NULL,"1010","Argentina"
"10959","GOURL","6","2016-03-18 14:00:00","2016-04-29 00:00:00","2016-03-23 00:00:00","2","4.98000","Gourmet Lanchonetes","Av. Brasil, 442","Campinas","SP","04876-786","Brazil"
"10960","HILAA","3","2016-03-19 15:00:00","2016-04-02 00:00:00","2016-04-08 00:00:00","1","2.08000","HILARION-Abastos","Carrera 22 con Ave. Carlos Soublette #8-35","San CristÛbal","T·chira","5022","Venezuela"
"10961","QUEE","8","2016-03-19 08:00:00","2016-04-16 00:00:00","2016-03-30 00:00:00","1","104.47000","Queen Cozinha","Alameda dos Can‡rios, 891","Sao Paulo","SP","05487-020","Brazil"
"10962","QUICK","8","2016-03-19 02:00:00","2016-04-16 00:00:00","2016-03-23 00:00:00","2","275.79000","QUICK-Stop","Taucherstraﬂe 10","Cunewalde",NULL,"01307","Germany"
"10963","FURIB","9","2016-03-19 16:00:00","2016-04-16 00:00:00","2016-03-26 00:00:00","3","2.70000","Furia Bacalhau e Frutos do Mar","Jardim das rosas n. 32","Lisboa",NULL,"1675","Portugal"
"10964","SPECD","3","2016-03-20 09:00:00","2016-04-17 00:00:00","2016-03-24 00:00:00","2","87.38000","SpÈcialitÈs du monde","25, rue Lauristo","Paris",NULL,"75016","France"
"10965","OLDWO","6","2016-03-20 05:00:00","2016-04-17 00:00:00","2016-03-30 00:00:00","3","144.38000","Old World Delicatesse","2743 Bering St.","Anchorage","AK","99508","USA"
"10966","CHOPS","4","2016-03-20 20:00:00","2016-04-17 00:00:00","2016-04-08 00:00:00","1","27.19000","Chop-suey Chinese","Hauptstr. 31","Ber",NULL,"3012","Switzerland"
"10967","TOMSP","2","2016-03-23 18:00:00","2016-04-20 00:00:00","2016-04-02 00:00:00","2","62.22000","Toms Spezialit‰te","Luisenstr. 48","M¸nster",NULL,"44087","Germany"
"10968","ERNSH","1","2016-03-23 04:00:00","2016-04-20 00:00:00","2016-04-01 00:00:00","3","74.60000","Ernst Handel","Kirchgasse 6","Graz",NULL,"8010","Austria"
"10969","COMMI","1","2016-03-23 14:00:00","2016-04-20 00:00:00","2016-03-30 00:00:00","2","0.21000","ComÈrcio Mineiro","Av. dos LusÌadas, 23","Sao Paulo","SP","05432-043","Brazil"
"10970","BOLID","9","2016-03-24 09:00:00","2016-04-07 00:00:00","2016-04-24 00:00:00","1","16.16000","BÛlido Comidas preparadas","C/ Araquil, 67","Madrid",NULL,"28023","Spai"
"10971","FRANR","2","2016-03-24 11:00:00","2016-04-21 00:00:00","2016-04-02 00:00:00","2","121.82000","France restauratio","54, rue Royale","Nantes",NULL,"44000","France"
"10972","LACOR","4","2016-03-24 10:00:00","2016-04-21 00:00:00","2016-03-26 00:00:00","2","0.02000","La corne d'abondance","67, avenue de l'Europe","Versailles",NULL,"78000","France"
"10973","LACOR","6","2016-03-24 09:00:00","2016-04-21 00:00:00","2016-03-27 00:00:00","2","15.17000","La corne d'abondance","67, avenue de l'Europe","Versailles",NULL,"78000","France"
"10974","SPLIR","3","2016-03-25 21:00:00","2016-04-08 00:00:00","2016-04-03 00:00:00","3","12.96000","Split Rail Beer & Ale","P.O. Box 555","Lander","WY","82520","USA"
"10975","BOTTM","1","2016-03-25 21:00:00","2016-04-22 00:00:00","2016-03-27 00:00:00","3","32.27000","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawasse","BC","T2F 8M4","Canada"
"10976","HILAA","1","2016-03-25 20:00:00","2016-05-06 00:00:00","2016-04-03 00:00:00","1","37.97000","HILARION-Abastos","Carrera 22 con Ave. Carlos Soublette #8-35","San CristÛbal","T·chira","5022","Venezuela"
"10977","FOLKO","8","2016-03-26 02:00:00","2016-04-23 00:00:00","2016-04-10 00:00:00","3","208.50000","Folk och f‰ HB","≈kergatan 24","Br‰cke",NULL,"S-844 67","Swede"
"10978","MAISD","9","2016-03-26 10:00:00","2016-04-23 00:00:00","2016-04-23 00:00:00","2","32.82000","Maison Dewey","Rue Joseph-Bens 532","Bruxelles",NULL,"B-1180","Belgium"
"10979","ERNSH","8","2016-03-26 14:00:00","2016-04-23 00:00:00","2016-03-31 00:00:00","2","353.07000","Ernst Handel","Kirchgasse 6","Graz",NULL,"8010","Austria"
"10980","FOLKO","4","2016-03-27 08:00:00","2016-05-08 00:00:00","2016-04-17 00:00:00","1","1.26000","Folk och f‰ HB","≈kergatan 24","Br‰cke",NULL,"S-844 67","Swede"
"10981","HANAR","1","2016-03-27 21:00:00","2016-04-24 00:00:00","2016-04-02 00:00:00","2","193.37000","Hanari Carnes","Rua do PaÁo, 67","Rio de Janeiro","RJ","05454-876","Brazil"
"10982","BOTTM","2","2016-03-27 21:00:00","2016-04-24 00:00:00","2016-04-08 00:00:00","1","14.01000","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawasse","BC","T2F 8M4","Canada"
"10983","SAVEA","2","2016-03-27 15:00:00","2016-04-24 00:00:00","2016-04-06 00:00:00","2","657.54000","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA"
"10984","SAVEA","1","2016-03-30 13:00:00","2016-04-27 00:00:00","2016-04-03 00:00:00","3","211.22000","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA"
"10985","HUNGO","2","2016-03-30 14:00:00","2016-04-27 00:00:00","2016-04-02 00:00:00","1","91.51000","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Co. Cork",NULL,"Ireland"
"10986","OCEA","8","2016-03-30 00:00:00","2016-04-27 00:00:00","2016-04-21 00:00:00","2","217.86000","OcÈano Atl·ntico Ltda.","Ing. Gustavo Moncada 8585 Piso 20-A","Buenos Aires",NULL,"1010","Argentina"
"10987","EASTC","8","2016-03-31 00:00:00","2016-04-28 00:00:00","2016-04-06 00:00:00","1","185.48000","Eastern Connectio","35 King George","Londo",NULL,"WX3 6FW","UK"
"10988","RATTC","3","2016-03-31 00:00:00","2016-04-28 00:00:00","2016-04-10 00:00:00","2","61.14000","Rattlesnake Canyon Grocery","2817 Milton Dr.","Albuquerque","NM","87110","USA"
"10989","QUEDE","2","2016-03-31 00:00:00","2016-04-28 00:00:00","2016-04-02 00:00:00","1","34.76000","Que DelÌcia","Rua da Panificadora, 12","Rio de Janeiro","RJ","02389-673","Brazil"
"10990","ERNSH","2","2016-04-01 13:00:00","2016-05-13 00:00:00","2016-04-07 00:00:00","3","117.61000","Ernst Handel","Kirchgasse 6","Graz",NULL,"8010","Austria"
"10991","QUICK","1","2016-04-01 03:00:00","2016-04-29 00:00:00","2016-04-07 00:00:00","1","38.51000","QUICK-Stop","Taucherstraﬂe 10","Cunewalde",NULL,"01307","Germany"
"10992","THEBI","1","2016-04-01 01:00:00","2016-04-29 00:00:00","2016-04-03 00:00:00","3","4.27000","The Big Cheese","89 Jefferson Way Suite 2","Portland","OR","97201","USA"
"10993","FOLKO","7","2016-04-01 02:00:00","2016-04-29 00:00:00","2016-04-10 00:00:00","3","8.81000","Folk och f‰ HB","≈kergatan 24","Br‰cke",NULL,"S-844 67","Swede"
"10994","VAFFE","2","2016-04-02 21:00:00","2016-04-16 00:00:00","2016-04-09 00:00:00","3","65.53000","Vaffeljernet","Smagsloget 45","≈rhus",NULL,"8200","Denmark"
"10995","PERIC","1","2016-04-02 01:00:00","2016-04-30 00:00:00","2016-04-06 00:00:00","3","46.00000","Pericles Comidas cl·sicas","Calle Dr. Jorge Cash 321","MÈxico D.F.",NULL,"05033","Mexico"
"10996","QUICK","4","2016-04-02 07:00:00","2016-04-30 00:00:00","2016-04-10 00:00:00","2","1.12000","QUICK-Stop","Taucherstraﬂe 10","Cunewalde",NULL,"01307","Germany"
"10997","LILAS","8","2016-04-03 20:00:00","2016-05-15 00:00:00","2016-04-13 00:00:00","2","73.91000","LILA-Supermercado","Carrera 52 con Ave. BolÌvar #65-98 Llano Largo","Barquisimeto","Lara","3508","Venezuela"
"10998","WOLZA","8","2016-04-03 00:00:00","2016-04-17 00:00:00","2016-04-17 00:00:00","2","20.31000","Wolski Zajazd","ul. Filtrowa 68","Warszawa",NULL,"01-012","Poland"
"10999","OTTIK","6","2016-04-03 01:00:00","2016-05-01 00:00:00","2016-04-10 00:00:00","2","96.35000","Ottilies K‰selade","Mehrheimerstr. 369","Kˆl",NULL,"50739","Germany"
"11000","RATTC","2","2016-04-06 19:00:00","2016-05-04 00:00:00","2016-04-14 00:00:00","3","55.12000","Rattlesnake Canyon Grocery","2817 Milton Dr.","Albuquerque","NM","87110","USA"
"11001","FOLKO","2","2016-04-06 04:00:00","2016-05-04 00:00:00","2016-04-14 00:00:00","2","197.30000","Folk och f‰ HB","≈kergatan 24","Br‰cke",NULL,"S-844 67","Swede"
"11002","SAVEA","4","2016-04-06 14:00:00","2016-05-04 00:00:00","2016-04-16 00:00:00","1","141.16000","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA"
"11003","THECR","3","2016-04-06 03:00:00","2016-05-04 00:00:00","2016-04-08 00:00:00","3","14.91000","The Cracker Box","55 Grizzly Peak Rd.","Butte","MT","59801","USA"
"11004","MAISD","3","2016-04-07 19:00:00","2016-05-05 00:00:00","2016-04-20 00:00:00","1","44.84000","Maison Dewey","Rue Joseph-Bens 532","Bruxelles",NULL,"B-1180","Belgium"
"11005","WILMK","2","2016-04-07 16:00:00","2016-05-05 00:00:00","2016-04-10 00:00:00","1","0.75000","Wilman Kala","Keskuskatu 45","Helsinki",NULL,"21240","Finland"
"11006","GREAL","3","2016-04-07 10:00:00","2016-05-05 00:00:00","2016-04-15 00:00:00","2","25.19000","Great Lakes Food Market","2732 Baker Blvd.","Eugene","OR","97403","USA"
"11007","PRINI","8","2016-04-08 19:00:00","2016-05-06 00:00:00","2016-04-13 00:00:00","2","202.24000","Princesa Isabel Vinhos","Estrada da sa˙de n. 58","Lisboa",NULL,"1756","Portugal"
"11008","ERNSH","7","2016-04-08 13:00:00","2016-05-06 00:00:00",NULL,"3","79.46000","Ernst Handel","Kirchgasse 6","Graz",NULL,"8010","Austria"
"11009","GODOS","2","2016-04-08 22:00:00","2016-05-06 00:00:00","2016-04-10 00:00:00","1","59.11000","Godos Cocina TÌpica","C/ Romero, 33","Sevilla",NULL,"41101","Spai"
"11010","REGGC","2","2016-04-09 10:00:00","2016-05-07 00:00:00","2016-04-21 00:00:00","2","28.71000","Reggiani Caseifici","Strada Provinciale 124","Reggio Emilia",NULL,"42100","Italy"
"11011","ALFKI","3","2016-04-09 09:00:00","2016-05-07 00:00:00","2016-04-13 00:00:00","1","1.21000","Alfred's Futterkiste","Obere Str. 57","Berli",NULL,"12209","Germany"
"11012","FRANK","1","2016-04-09 13:00:00","2016-04-23 00:00:00","2016-04-17 00:00:00","3","242.95000","Frankenversand","Berliner Platz 43","M¸nche",NULL,"80805","Germany"
"11013","ROMEY","2","2016-04-09 13:00:00","2016-05-07 00:00:00","2016-04-10 00:00:00","1","32.99000","Romero y tomillo","Gran VÌa, 1","Madrid",NULL,"28001","Spai"
"11014","LINOD","2","2016-04-10 06:00:00","2016-05-08 00:00:00","2016-04-15 00:00:00","3","23.60000","LINO-Delicateses","Ave. 5 de Mayo Porlamar","I. de Margarita","Nueva Esparta","4980","Venezuela"
"11015","SANTG","2","2016-04-10 06:00:00","2016-04-24 00:00:00","2016-04-20 00:00:00","2","4.62000","SantÈ Gourmet","Erling Skakkes gate 78","Staver",NULL,"4110","Norway"
"11016","AROUT","9","2016-04-10 03:00:00","2016-05-08 00:00:00","2016-04-13 00:00:00","2","33.80000","Around the Hor","Brook Farm Stratford St. Mary","Colchester","Essex","CO7 6JX","UK"
"11017","ERNSH","9","2016-04-13 12:00:00","2016-05-11 00:00:00","2016-04-20 00:00:00","2","754.26000","Ernst Handel","Kirchgasse 6","Graz",NULL,"8010","Austria"
"11018","LONEP","4","2016-04-13 13:00:00","2016-05-11 00:00:00","2016-04-16 00:00:00","2","11.65000","Lonesome Pine Restaurant","89 Chiaroscuro Rd.","Portland","OR","97219","USA"
"11019","RANCH","6","2016-04-13 09:00:00","2016-05-11 00:00:00",NULL,"3","3.17000","Rancho grande","Av. del Libertador 900","Buenos Aires",NULL,"1010","Argentina"
"11020","OTTIK","2","2016-04-14 15:00:00","2016-05-12 00:00:00","2016-04-16 00:00:00","2","43.30000","Ottilies K‰selade","Mehrheimerstr. 369","Kˆl",NULL,"50739","Germany"
"11021","QUICK","3","2016-04-14 01:00:00","2016-05-12 00:00:00","2016-04-21 00:00:00","1","297.18000","QUICK-Stop","Taucherstraﬂe 10","Cunewalde",NULL,"01307","Germany"
"11022","HANAR","9","2016-04-14 02:00:00","2016-05-12 00:00:00","2016-05-04 00:00:00","2","6.27000","Hanari Carnes","Rua do PaÁo, 67","Rio de Janeiro","RJ","05454-876","Brazil"
"11023","BSBEV","1","2016-04-14 15:00:00","2016-04-28 00:00:00","2016-04-24 00:00:00","2","123.83000","B's Beverages","Fauntleroy Circus","Londo",NULL,"EC2 5NT","UK"
"11024","EASTC","4","2016-04-15 20:00:00","2016-05-13 00:00:00","2016-04-20 00:00:00","1","74.36000","Eastern Connectio","35 King George","Londo",NULL,"WX3 6FW","UK"
"11025","WARTH","6","2016-04-15 13:00:00","2016-05-13 00:00:00","2016-04-24 00:00:00","3","29.17000","Wartian Herkku","Torikatu 38","Oulu",NULL,"90110","Finland"
"11026","FRANS","4","2016-04-15 00:00:00","2016-05-13 00:00:00","2016-04-28 00:00:00","1","47.09000","Franchi S.p.A.","Via Monte Bianco 34","Torino",NULL,"10100","Italy"
"11027","BOTTM","1","2016-04-16 09:00:00","2016-05-14 00:00:00","2016-04-20 00:00:00","1","52.52000","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawasse","BC","T2F 8M4","Canada"
"11028","KOENE","2","2016-04-16 10:00:00","2016-05-14 00:00:00","2016-04-22 00:00:00","1","29.59000","Kˆniglich Esse","Maubelstr. 90","Brandenburg",NULL,"14776","Germany"
"11029","CHOPS","4","2016-04-16 20:00:00","2016-05-14 00:00:00","2016-04-27 00:00:00","1","47.84000","Chop-suey Chinese","Hauptstr. 31","Ber",NULL,"3012","Switzerland"
"11030","SAVEA","7","2016-04-17 15:00:00","2016-05-15 00:00:00","2016-04-27 00:00:00","2","830.75000","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA"
"11031","SAVEA","6","2016-04-17 15:00:00","2016-05-15 00:00:00","2016-04-24 00:00:00","2","227.22000","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA"
"11032","WHITC","2","2016-04-17 19:00:00","2016-05-15 00:00:00","2016-04-23 00:00:00","3","606.19000","White Clover Markets","1029 - 12th Ave. S.","Seattle","WA","98124","USA"
"11033","RICSU","7","2016-04-17 02:00:00","2016-05-15 00:00:00","2016-04-23 00:00:00","3","84.74000","Richter Supermarkt","Starenweg 5","GenËve",NULL,"1204","Switzerland"
"11034","OLDWO","8","2016-04-20 05:00:00","2016-06-01 00:00:00","2016-04-27 00:00:00","1","40.32000","Old World Delicatesse","2743 Bering St.","Anchorage","AK","99508","USA"
"11035","SUPRD","2","2016-04-20 15:00:00","2016-05-18 00:00:00","2016-04-24 00:00:00","2","0.17000","SuprÍmes dÈlices","Boulevard Tirou, 255","Charleroi",NULL,"B-6000","Belgium"
"11036","DRACD","8","2016-04-20 19:00:00","2016-05-18 00:00:00","2016-04-22 00:00:00","3","149.47000","Drachenblut Delikatesse","Walserweg 21","Aache",NULL,"52066","Germany"
"11037","GODOS","7","2016-04-21 12:00:00","2016-05-19 00:00:00","2016-04-27 00:00:00","1","3.20000","Godos Cocina TÌpica","C/ Romero, 33","Sevilla",NULL,"41101","Spai"
"11038","SUPRD","1","2016-04-21 18:00:00","2016-05-19 00:00:00","2016-04-30 00:00:00","2","29.59000","SuprÍmes dÈlices","Boulevard Tirou, 255","Charleroi",NULL,"B-6000","Belgium"
"11039","LINOD","1","2016-04-21 11:00:00","2016-05-19 00:00:00",NULL,"2","65.00000","LINO-Delicateses","Ave. 5 de Mayo Porlamar","I. de Margarita","Nueva Esparta","4980","Venezuela"
"11040","GREAL","4","2016-04-22 13:00:00","2016-05-20 00:00:00",NULL,"3","18.84000","Great Lakes Food Market","2732 Baker Blvd.","Eugene","OR","97403","USA"
"11041","CHOPS","3","2016-04-22 04:00:00","2016-05-20 00:00:00","2016-04-28 00:00:00","2","48.22000","Chop-suey Chinese","Hauptstr. 31","Ber",NULL,"3012","Switzerland"
"11042","COMMI","2","2016-04-22 09:00:00","2016-05-06 00:00:00","2016-05-01 00:00:00","1","29.99000","ComÈrcio Mineiro","Av. dos LusÌadas, 23","Sao Paulo","SP","05432-043","Brazil"
"11043","SPECD","5","2016-04-22 17:00:00","2016-05-20 00:00:00","2016-04-29 00:00:00","2","8.80000","SpÈcialitÈs du monde","25, rue Lauristo","Paris",NULL,"75016","France"
"11044","WOLZA","4","2016-04-23 19:00:00","2016-05-21 00:00:00","2016-05-01 00:00:00","1","8.72000","Wolski Zajazd","ul. Filtrowa 68","Warszawa",NULL,"01-012","Poland"
"11045","BOTTM","6","2016-04-23 21:00:00","2016-05-21 00:00:00",NULL,"2","70.58000","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawasse","BC","T2F 8M4","Canada"
"11046","WANDK","8","2016-04-23 19:00:00","2016-05-21 00:00:00","2016-04-24 00:00:00","2","71.64000","Die Wandernde Kuh","Adenauerallee 900","Stuttgart",NULL,"70563","Germany"
"11047","EASTC","7","2016-04-24 20:00:00","2016-05-22 00:00:00","2016-05-01 00:00:00","3","46.62000","Eastern Connectio","35 King George","Londo",NULL,"WX3 6FW","UK"
"11048","BOTTM","7","2016-04-24 13:00:00","2016-05-22 00:00:00","2016-04-30 00:00:00","3","24.12000","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawasse","BC","T2F 8M4","Canada"
"11049","GOURL","3","2016-04-24 22:00:00","2016-05-22 00:00:00","2016-05-04 00:00:00","1","8.34000","Gourmet Lanchonetes","Av. Brasil, 442","Campinas","SP","04876-786","Brazil"
"11050","FOLKO","8","2016-04-27 03:00:00","2016-05-25 00:00:00","2016-05-05 00:00:00","2","59.41000","Folk och f‰ HB","≈kergatan 24","Br‰cke",NULL,"S-844 67","Swede"
"11051","LAMAI","7","2016-04-27 20:00:00","2016-05-25 00:00:00",NULL,"3","2.79000","La maison d'Asie","1 rue Alsace-Lorraine","Toulouse",NULL,"31000","France"
"11052","HANAR","3","2016-04-27 02:00:00","2016-05-25 00:00:00","2016-05-01 00:00:00","1","67.26000","Hanari Carnes","Rua do PaÁo, 67","Rio de Janeiro","RJ","05454-876","Brazil"
"11053","PICCO","2","2016-04-27 06:00:00","2016-05-25 00:00:00","2016-04-29 00:00:00","2","53.05000","Piccolo und mehr","Geislweg 14","Salzburg",NULL,"5020","Austria"
"11054","CACTU","8","2016-04-28 13:00:00","2016-05-26 00:00:00",NULL,"1","0.33000","Cactus Comidas para llevar","Cerrito 333","Buenos Aires",NULL,"1010","Argentina"
"11055","HILAA","7","2016-04-28 01:00:00","2016-05-26 00:00:00","2016-05-05 00:00:00","2","120.92000","HILARION-Abastos","Carrera 22 con Ave. Carlos Soublette #8-35","San CristÛbal","T·chira","5022","Venezuela"
"11056","EASTC","8","2016-04-28 15:00:00","2016-05-12 00:00:00","2016-05-01 00:00:00","2","278.96000","Eastern Connectio","35 King George","Londo",NULL,"WX3 6FW","UK"
"11057","NORTS","3","2016-04-29 20:00:00","2016-05-27 00:00:00","2016-05-01 00:00:00","3","4.13000","North/South","South House 300 Queensbridge","Londo",NULL,"SW7 1RZ","UK"
"11058","BLAUS","9","2016-04-29 04:00:00","2016-05-27 00:00:00",NULL,"3","31.14000","Blauer See Delikatesse","Forsterstr. 57","Mannheim",NULL,"68306","Germany"
"11059","RICAR","2","2016-04-29 05:00:00","2016-06-10 00:00:00",NULL,"2","85.80000","Ricardo Adocicados","Av. Copacabana, 267","Rio de Janeiro","RJ","02389-890","Brazil"
"11060","FRANS","2","2016-04-30 00:00:00","2016-05-28 00:00:00","2016-05-04 00:00:00","2","10.98000","Franchi S.p.A.","Via Monte Bianco 34","Torino",NULL,"10100","Italy"
"11061","GREAL","4","2016-04-30 00:00:00","2016-06-11 00:00:00",NULL,"3","14.01000","Great Lakes Food Market","2732 Baker Blvd.","Eugene","OR","97403","USA"
"11062","REGGC","4","2016-04-30 00:00:00","2016-05-28 00:00:00",NULL,"2","29.93000","Reggiani Caseifici","Strada Provinciale 124","Reggio Emilia",NULL,"42100","Italy"
"11063","HUNGO","3","2016-04-30 00:00:00","2016-05-28 00:00:00","2016-05-06 00:00:00","2","81.73000","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Co. Cork",NULL,"Ireland"
"11064","SAVEA","1","2016-05-01 01:00:00","2016-05-29 00:00:00","2016-05-04 00:00:00","1","30.09000","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA"
"11065","LILAS","8","2016-05-01 15:00:00","2016-05-29 00:00:00",NULL,"1","12.91000","LILA-Supermercado","Carrera 52 con Ave. BolÌvar #65-98 Llano Largo","Barquisimeto","Lara","3508","Venezuela"
"11066","WHITC","7","2016-05-01 12:00:00","2016-05-29 00:00:00","2016-05-04 00:00:00","2","44.72000","White Clover Markets","1029 - 12th Ave. S.","Seattle","WA","98124","USA"
"11067","DRACD","1","2016-05-04 21:00:00","2016-05-18 00:00:00","2016-05-06 00:00:00","2","7.98000","Drachenblut Delikatesse","Walserweg 21","Aache",NULL,"52066","Germany"
"11068","QUEE","8","2016-05-04 16:00:00","2016-06-01 00:00:00",NULL,"2","81.75000","Queen Cozinha","Alameda dos Can‡rios, 891","Sao Paulo","SP","05487-020","Brazil"
"11069","TORTU","1","2016-05-04 12:00:00","2016-06-01 00:00:00","2016-05-06 00:00:00","2","15.67000","Tortuga Restaurante","Avda. Azteca 123","MÈxico D.F.",NULL,"05033","Mexico"
"11070","LEHMS","2","2016-05-05 08:00:00","2016-06-02 00:00:00",NULL,"1","136.00000","Lehmanns Marktstand","Magazinweg 7","Frankfurt a.M.",NULL,"60528","Germany"
"11071","LILAS","1","2016-05-05 05:00:00","2016-06-02 00:00:00",NULL,"1","0.93000","LILA-Supermercado","Carrera 52 con Ave. BolÌvar #65-98 Llano Largo","Barquisimeto","Lara","3508","Venezuela"
"11072","ERNSH","4","2016-05-05 15:00:00","2016-06-02 00:00:00",NULL,"2","258.64000","Ernst Handel","Kirchgasse 6","Graz",NULL,"8010","Austria"
"11073","PERIC","2","2016-05-05 12:00:00","2016-06-02 00:00:00",NULL,"2","24.95000","Pericles Comidas cl·sicas","Calle Dr. Jorge Cash 321","MÈxico D.F.",NULL,"05033","Mexico"
"11074","SIMOB","7","2016-05-06 01:00:00","2016-06-03 00:00:00",NULL,"2","18.44000","Simons bistro","VinbÊltet 34","Kobenhav",NULL,"1734","Denmark"
"11075","RICSU","8","2016-05-06 18:00:00","2016-06-03 00:00:00",NULL,"2","6.19000","Richter Supermarkt","Starenweg 5","GenËve",NULL,"1204","Switzerland"
"11076","BONAP","4","2016-05-06 00:00:00","2016-06-03 00:00:00",NULL,"2","38.28000","Bon app'","12, rue des Bouchers","Marseille",NULL,"13008","France"
"11077","RATTC","1","2016-05-06 17:00:00","2016-06-03 00:00:00",NULL,"2","8.53000","Rattlesnake Canyon Grocery","2817 Milton Dr.","Albuquerque","NM","87110","USA"
